event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
274,1.3748092447059965,1.1944564149128805,0.0024537632462210235,0.06605880673900784,0.06851256998522887,0.9132405525564713,0.19372852267294133
275,1.3841237653908818,1.3223036811616404,0.0024297594110303526,0.04452901309856849,0.046958772509598845,0.5113423988609378,0.15824247838413721
276,1.3999168695334825,1.345738825224486,0.002503665663363834,0.04387091537014499,0.04637458103350882,0.5015162946871996,0.1571803129224245
277,1.466191643042327,1.2866360988929233,0.002844362847962463,0.05942368864029866,0.06226805148826112,0.7982951789667752,0.18481205404811168
278,1.351378733489393,1.317625763815254,0.002326220486611156,0.051947040223785164,0.05427326071039632,0.6499639307777652,0.17201209326928804
279,1.3667760464849592,1.3588505482347788,0.0024325763295192436,0.05450104515964402,0.05693362148916326,0.7019668772577033,0.17669210554448972
280,1.840841919340899,1.205458043087707,0.019156182788389247,0.05047155848345249,0.06962774127184174,0.795792669436101,0.1846091862886404
281,1.3956200732989072,1.290667179880495,0.0024606723947799957,0.06457081567429761,0.0670314880690776,0.8900053418175663,0.19198576391449335
282,1.3649465411046346,1.2636523872208014,0.002336318293623781,0.0355225728638694,0.037858891157493184,0.3379951568515358,0.13711877508890605
283,1.3593184401591918,1.1980572379621848,0.0023599899577522506,0.03757499803015992,0.039934987987912174,0.375582952639944,0.14220368422577492
284,1.341641097423056,1.2555589497957982,0.0022471869371123374,0.02263091546289628,0.024878102400008616,0.093981939840869,0.08845480538276423
285,1.3302520995215772,1.1777248004402283,0.002239385577293572,0.048350621961020385,0.050590007538313955,0.578280140996174,0.16515375396561763
286,1.3480764111735861,1.1667110958068665,0.0023527553281737635,0.019584377175599594,0.021937132503773358,0.035942273796742086,0.06387475180317499
287,1.3181721912541307,1.1951432351802538,0.0021674669846361992,0.04237168539241279,0.04453915237704899,0.46559801813246016,0.1531806820092543
288,1.410409929013185,1.3236599712147823,0.0025265446103988577,0.046081281371402306,0.04860782598180116,0.5426446347075766,0.1615418757465444
289,1.3701954262491927,1.3028776793327044,0.002368193225178239,0.03274118350075214,0.03510937672593038,0.2865412521282844,0.12953120752679853
290,1.411113761899837,1.3480406896009385,0.0025441001383186774,0.04849670105982883,0.05104080119814751,0.5908332605690108,0.16639229656247964
